crash_id,bus,heavy_truck,articulated_truck
20181217,No,No,No
20185101,No,No,Yes
20181123,No,No,No
20181178,No,No,No
20181036,No,No,No
20185090,No,No,No
20181016,No,No,No
20181253,No,No,No
20187007,No,No,No
20185037,No,No,No
20185096,No,No,No
20184010,No,No,No
20181267,No,No,No
20182200,No,Yes,No
20181262,No,No,Yes
20182083,No,No,No
20183191,No,No,No
20183038,No,No,Yes
20185113,No,No,No
20188005,No,No,No
20181108,No,No,No
20181242,No,No,No
20182185,No,No,No
20186028,No,No,No
20185081,No,No,No
20182202,No,No,No
20181303,No,No,No
20182157,No,No,No
20181022,No,No,No
20182154,No,No,No
20181233,No,No,No
20181272,No,No,Yes
20187009,No,No,No
20174088,No,No,No
20175029,No,No,No
20172064,No,No,No
20172012,No,No,No
20173171,No,No,No
20172154,No,No,No
20171175,No,No,No
20172134,No,No,No
20175151,No,No,No
20172220,Yes,No,No
20171232,No,No,No
20171028,No,No,No
20171165,No,No,No
20171072,No,No,No
20177007,No,No,No
20175084,No,No,No
20173169,No,No,No
20175053,No,No,No
20172023,No,No,No
20171038,No,No,No
20171122,No,No,No
20174031,No,No,No
20175117,No,Yes,No
20171311,No,No,No
20173145,No,No,No
20171195,No,No,No
20172116,No,No,No
20171283,No,No,No
20175052,No,No,No
20174046,No,No,No
20171249,No,No,No
20171089,No,No,No
20171309,No,No,No
20177015,No,No,No
20173107,No,No,No
20175051,No,No,No
20171096,No,No,No
20172089,No,No,No
20172045,No,No,No
20173091,No,No,No
20173143,No,No,No
20171193,No,No,Yes
20171043,No,No,No
20172022,No,No,Yes
20174006,No,No,No
20171188,No,No,No
20171055,No,No,No
20173216,No,No,No
20174061,No,No,No
20176031,No,No,No
20171236,No,No,No
20171266,No,No,No
20173103,No,No,No
20172001,No,No,No
20171327,No,No,No
20173131,No,No,Yes
20171185,No,No,No
20171212,No,No,No
20176008,No,No,No
20173054,No,No,No
20173162,No,No,No
20175026,No,No,No
20172236,No,No,No
20172195,No,No,No
20172229,No,No,No
20171203,No,No,No
20172093,No,No,No
20171061,No,No,Yes
20173182,No,No,No
20176023,No,Yes,No
20172046,No,Yes,No
20171156,No,No,No
20171313,No,No,No
20172146,No,No,No
20172004,No,No,No
20175067,No,No,No
20175073,No,No,No
20173040,No,No,No
20173188,No,No,No
20172167,No,No,No
20172198,No,No,No
20174032,No,No,No
20177001,No,No,No
20173050,No,No,No
20174034,No,No,No
20174068,No,No,No
20175126,No,No,Yes
20171343,No,No,No
20171264,No,No,No
20173139,No,No,No
20173118,No,No,No
20171052,No,No,No
20171242,No,No,No
20172120,No,No,No
20172053,No,Yes,No
20173190,No,No,No
20175142,No,No,No
20173127,No,Yes,No
20173075,No,No,No
20171277,No,Yes,No
20175046,No,No,No
20171154,No,No,No
20175004,No,No,No
20171159,No,Yes,No
20175054,No,Yes,No
20173175,No,No,No
20173225,No,No,No
20172225,No,No,No
20174023,No,No,No
20175119,No,Yes,No
20175021,No,No,No
20175043,No,Yes,No
20172059,No,No,No
20172218,No,No,No
20172027,No,No,No
20172157,No,No,No
20171046,No,No,No
20175078,No,Yes,Yes
20171035,No,No,No
20171105,No,No,No
20171182,No,No,No
20172020,No,Yes,No
20172028,No,No,No
20173086,No,No,No
20173211,No,No,No
20173130,No,No,No
20173042,No,No,Yes
20174021,No,No,No
20172102,No,Yes,No
20173215,No,No,Yes
20172136,No,No,No
20175036,No,No,Yes
20172054,No,No,No
20174084,No,No,No
20172056,No,No,No
20171116,No,Yes,No
20171223,No,No,No
20173124,No,No,No
20176011,No,No,No
20171280,No,No,No
20173010,No,No,No
20175122,No,No,No
20172069,No,No,No
20172088,No,No,No
20175083,No,No,No
20175045,No,No,No
20172013,No,Yes,No
20171048,No,No,No
20174083,No,No,No
20171336,No,No,No
20172235,No,No,No
20171192,No,No,No
20171091,No,No,No
20171278,No,No,No
20172124,No,No,No
20171123,No,No,No
20175012,No,No,No
20173186,No,No,No
20171334,No,No,No
20172147,No,No,No
20173122,No,No,No
20172076,No,No,No
20173059,No,No,No
20171069,No,No,No
20175140,No,No,No
20172057,No,No,No
20171326,No,No,No
20171207,No,No,No
20172026,No,No,No
20177020,No,No,No
20172163,No,No,No
20174070,No,No,No
20171135,No,No,No
20171261,No,No,No
20172149,No,No,No
20171097,No,No,No
20171160,No,No,No
20172034,No,No,No
20172107,No,No,Yes
20171339,No,No,No
20171131,No,No,No
20175014,No,No,No
20171243,No,No,No
20173105,No,No,No
20174035,No,Yes,No
20171208,No,No,No
20171351,No,No,No
20171306,No,No,No
20174078,No,No,No
20173109,No,No,No
20171079,No,No,No
20173213,No,No,No
20171324,No,No,No
20175010,No,No,No
20171146,No,Yes,No
20172230,No,Yes,No
20171073,No,No,No
20171152,No,No,Yes
20172132,No,No,Yes
20171066,No,No,No
20171191,No,No,No
20172234,No,No,No
20176032,No,Yes,No
20174069,No,No,No
20172099,No,Yes,No
20173011,No,No,No
20176006,No,No,No
20172137,No,No,No
20178002,No,No,No
20174042,No,No,No
20174086,No,No,Yes
20172048,No,No,No
20174038,No,No,No
20175087,No,No,No
20176002,No,No,No
20173137,No,No,No
20173068,No,No,No
20175132,No,No,No
20171008,No,No,No
20175038,No,No,No
20171009,No,No,No
20175035,No,Yes,No
20176015,No,No,No
20171180,No,No,No
20173062,No,No,No
20173179,No,No,No
20175131,No,No,No
20171103,No,No,No
20175055,No,No,No
20172079,No,No,Yes
20173030,No,No,No
20174051,No,No,No
20173004,No,No,No
20172037,No,No,No
20175145,No,No,No
20171019,No,No,No
20171237,No,No,No
20171030,No,No,No
20171088,No,No,Yes
20171275,No,No,Yes
20171010,No,No,No
20171127,No,No,No
20172073,No,No,No
20175121,No,No,No
20172231,Yes,No,No
20173217,No,No,No
20177027,No,No,No
20171006,No,No,No
20171024,No,No,No
20172003,No,No,No
20171100,No,No,No
20174007,No,No,No
20173120,No,No,No
20173196,No,No,No
20175107,No,No,No
20171197,No,No,Yes
20173048,No,No,No
20173097,No,No,No
20176028,No,No,No
20172175,No,No,No
20171206,No,No,No
20171084,No,No,No
20173092,No,No,No
20173083,No,No,No
20173141,No,No,No
20174012,No,No,No
20174049,No,No,No
20173117,No,No,No
20171186,No,No,No
20171053,No,No,No
20173150,No,No,No
20174067,No,Yes,No
20171151,No,No,No
20175076,No,No,No
20174074,No,No,No
20177012,Yes,No,No
20171025,No,Yes,No
20171064,No,No,No
20177021,No,No,No
20175086,No,No,Yes
20175022,No,No,No
20177008,No,No,No
20174058,No,No,No
20171315,No,Yes,No
20172044,No,No,No
20175033,No,Yes,Yes
201750029,No,No,No
20173200,No,No,No
20172019,No,No,No
20173140,No,No,No
20176027,No,Yes,Yes
20171248,No,No,No
20173149,No,No,No
20171020,No,No,No
20171115,No,No,No
20172194,No,No,No
20173209,No,No,No
20173228,No,No,No
20172017,No,No,No
20171257,No,No,No
20173184,No,No,No
20172128,No,No,No
20171119,No,Yes,No
20171139,No,Yes,No
20171077,No,No,No
20175088,No,No,No
20171234,No,No,No
20175130,No,No,No
20174019,No,No,No
20173204,No,No,No
20175037,No,No,No
20172145,No,No,No
20177014,No,No,No
20171163,No,Yes,No
20174026,No,No,No
20171198,No,No,No
20171302,No,No,No
20171179,No,No,No
20173015,No,No,Yes
20173197,No,No,No
20173212,No,Yes,No
20175059,No,Yes,Yes
20172006,No,No,No
20172215,No,No,Yes
20171344,No,No,No
20175019,No,No,No
20173047,No,No,No
20175008,No,No,No
20171292,No,No,No
20173114,No,No,No
20171199,No,No,No
20173019,No,No,No
20172100,No,No,No
20173181,No,No,No
20173031,No,No,No
20171022,No,No,No
20173115,No,No,No
20175027,No,No,No
20171209,No,No,No
20174041,No,No,No
20177009,No,No,No
20171279,No,No,No
20172187,No,No,No
20173053,No,No,No
20173102,No,No,No
20172052,No,No,No
20171276,No,No,No
20173132,No,No,No
20175093,No,No,No
20172180,No,No,No
20172200,No,No,No
20172043,No,No,No
20172090,No,No,No
20172087,No,No,No
20173133,No,No,No
20173058,No,No,No
20176010,No,No,No
20171029,No,No,No
20175101,No,Yes,No
20171272,No,No,No
20171005,No,No,No
20171211,No,No,No
20172125,Yes,No,No
20171169,No,No,No
20171133,No,No,No
20174090,No,No,No
20173024,No,No,Yes
20173035,No,No,No
20171338,No,No,Yes
20173121,No,No,No
20173076,No,No,Yes
20174060,No,No,No
20172166,No,Yes,Yes
20171224,No,No,No
20173005,No,No,No
20171282,No,No,No
20171164,No,No,Yes
20172143,No,No,No
20174073,No,No,No
20173173,No,No,No
20173038,No,No,No
20173003,No,No,No
20172184,No,No,No
20173069,No,No,No
20171254,No,No,No
20175028,No,No,No
20175102,No,No,No
20172063,No,No,No
20171168,No,No,No
20172188,No,No,No
20172193,No,No,No
20173203,No,No,No
20175066,No,No,No
20173052,No,No,No
20171252,No,Yes,No
20174040,No,No,No
20172171,No,No,No
20173073,No,No,No
20172109,No,No,No
20175034,No,No,No
20171250,No,No,No
20172082,No,No,No
20171086,No,No,No
20171161,No,No,No
20171047,No,No,No
20171065,No,No,No
20171281,No,Yes,No
20174028,No,No,No
20173014,No,No,No
20174003,No,No,No
20176017,No,No,No
20173055,No,No,No
20174087,No,No,No
20171082,No,No,No
20171147,No,No,No
20171170,No,No,No
20173096,No,No,No
20171319,No,No,No
20172191,No,No,No
20171150,No,No,No
20173152,No,No,No
20172168,No,No,No
20171068,No,No,No
20172066,No,No,No
20173099,Yes,No,No
20172111,No,No,No
20174030,No,No,No
20172217,Yes,No,No
20173194,No,No,No
20171228,No,No,No
20174093,No,No,No
20172061,No,No,No
20171341,No,No,No
20171124,No,No,No
20174059,No,No,No
20174055,No,No,No
20171214,No,No,No
20172018,No,No,No
20173095,No,No,No
20171322,No,No,No
20175100,No,No,No
20171111,No,No,Yes
20173008,No,No,No
20171218,No,No,No
20171181,No,No,No
20171321,No,No,No
20171078,No,No,No
20172201,No,No,No
20175141,No,No,No
20175094,Yes,No,No
20173160,No,No,Yes
20174013,No,No,No
20173049,No,No,Yes
20172211,No,No,No
20171183,No,No,No
20171346,No,No,No
20172139,No,No,Yes
20175138,No,Yes,No
20171034,No,No,No
20171012,No,No,Yes
20174085,No,No,No
20171067,No,No,No
20171247,No,No,No
20175047,No,No,No
20176009,No,No,No
20171316,No,No,No
20173104,No,No,No
20172223,No,No,No
20172181,No,No,No
20174072,No,No,No
20174048,No,No,No
20171337,No,No,No
20171093,No,No,No
20173142,No,No,No
20172025,No,No,Yes
20175057,No,No,No
20172083,No,No,No
20172123,No,No,Yes
20174050,No,No,No
20175041,No,No,No
20171142,No,No,Yes
20171134,No,No,Yes
20174057,No,No,No
20171040,No,No,No
20171213,No,No,No
20171216,No,No,No
20172040,No,No,No
20171298,No,No,No
20174014,No,No,No
20172070,No,No,No
20171335,No,No,No
20173199,No,No,No
20174064,No,Yes,No
20171307,No,No,No
20175016,No,No,No
20171230,No,No,No
20172182,No,No,No
20172185,Yes,No,No
20172121,No,No,No
20172005,No,No,No
20174066,No,No,No
20176024,No,No,No
20171229,No,Yes,No
20171071,No,No,No
20172126,No,Yes,No
20172238,No,No,No
20173093,No,No,No
20171219,No,No,Yes
20174043,No,No,No
20171289,No,No,No
20173146,No,No,No
20175133,No,No,No
20171318,No,Yes,No
20172144,No,Yes,No
20175015,No,No,No
20172233,No,No,No
20174076,No,No,Yes
20173084,No,No,No
20176007,No,No,No
20171087,No,No,No
20171171,No,No,No
20171144,No,No,Yes
20173220,No,No,No
20171227,No,No,No
20172212,No,No,No
20175127,No,No,No
20171090,No,No,No
20171157,No,No,Yes
20173174,No,No,No
20177006,No,No,No
20173180,No,No,No
20174037,No,No,No
20171041,No,No,No
20177023,No,No,No
20173089,No,No,No
20171001,No,No,No
20171085,No,No,No
20171113,No,No,No
20173070,No,No,No
20172222,No,No,No
20175009,No,No,No
20173043,No,No,No
20177019,No,No,No
20171350,No,No,No
20172113,No,No,No
20174015,No,No,No
20173144,No,No,No
20172106,No,No,No
20171314,No,No,No
20173165,No,No,No
20172216,No,No,No
20175074,No,No,No
20171125,No,Yes,No
20173207,No,No,No
20172189,No,No,No
20172186,No,Yes,No
20171333,No,No,No
20171148,No,No,No
20173079,No,No,No
20174004,No,No,No
20172084,No,Yes,Yes
20173037,No,Yes,No
20171110,No,No,No
20171132,No,No,No
20175031,No,No,No
20172207,No,No,No
20171173,No,No,No
20173045,No,No,No
20171056,No,Yes,No
20174005,No,No,No
20175081,No,No,No
20171239,No,No,No
20173153,No,No,No
20173154,No,No,No
20171050,No,No,No
20171245,No,No,No
20171189,No,No,No
20172049,No,No,No
20172122,No,No,No
20174075,No,No,No
20172010,No,No,No
20173017,No,No,No
20171037,No,No,No
20171145,No,No,Yes
20175104,No,No,No
20174027,No,No,Yes
20171060,No,No,No
20171294,No,No,Yes
20175113,No,No,No
20173110,No,No,No
20173126,No,Yes,No
20176029,No,No,Yes
20171297,No,No,No
20173056,No,No,No
20177010,No,No,No
20171039,No,Yes,No
20172014,No,No,Yes
20175011,No,No,Yes
20172009,No,No,No
20173185,No,No,No
20172065,No,No,No
20175147,No,No,No
20174002,No,No,No
20174025,No,No,Yes
20174009,No,No,No
20175111,No,No,No
20171109,No,No,No
20175006,No,No,No
20173016,No,No,No
20171310,No,No,No
20173129,No,Yes,No
20173041,No,No,No
20173090,Yes,No,No
20171184,No,No,No
20173023,Yes,No,Yes
20171269,Yes,No,No
20173012,No,No,No
20175063,No,Yes,Yes
20171051,No,No,No
20173113,No,No,No
20171253,No,No,No
20174018,No,No,No
20173026,No,No,No
20174082,No,No,No
20171007,No,No,No
20173009,No,No,No
20171296,No,No,No
20172232,No,No,No
20173085,No,No,Yes
20173119,No,No,No
20171226,No,No,No
20176014,No,No,No
20172007,No,No,No
20171305,No,No,No
20171286,No,No,No
20171342,No,No,Yes
20177003,No,No,No
20171328,No,No,No
20172024,No,No,No
20171149,No,No,No
20176026,No,Yes,No
20172071,No,No,No
20174020,No,No,No
20173116,No,No,No
20174010,No,No,No
20171202,No,No,No
20171200,No,No,Yes
20175091,No,Yes,No
20176016,Yes,No,No
20171246,No,No,Yes
20175061,No,No,No
20171244,No,No,No
20171063,No,No,No
20172133,No,No,No
20173138,No,No,No
20172127,No,No,No
20173065,No,No,No
20176022,No,No,No
20177011,Yes,No,No
20172176,Yes,No,No
20173195,No,No,No
20175143,No,No,No
20171158,No,No,No
20171117,No,No,No
20174024,No,No,No
20173183,No,No,No
20173081,No,No,No
20172094,No,No,No
20171143,No,No,No
20171070,No,Yes,No
20173082,Yes,Yes,No
20171235,No,No,No
20172050,No,No,No
20171262,No,No,No
20172078,No,No,No
20173100,No,No,No
20171017,No,No,No
20173226,No,No,No
20177002,No,No,No
20172042,No,No,No
20171345,No,No,No
20177025,No,No,No
20171118,No,No,No
20171166,Yes,No,No
20175152,No,Yes,No
20172155,No,No,No
20172074,No,No,No
20171240,No,No,No
20173125,No,No,No
20176003,No,No,No
20173172,No,No,No
20172199,No,No,No
20171054,No,No,Yes
20171196,No,No,Yes
20175060,No,No,No
20172081,No,Yes,No
20173078,No,No,No
20172196,No,No,No
20172051,No,No,No
20172141,No,No,No
20173021,No,No,No
20172237,No,No,No
20172148,No,No,No
20175110,No,No,No
20173163,No,No,No
20173027,No,No,No
20171162,No,No,Yes
20173158,No,No,No
20171194,No,No,No
20171057,No,No,No
20171106,No,No,No
20176004,No,No,No
20172206,No,No,No
20173029,No,No,No
20171081,No,No,No
20171128,No,No,No
20173098,No,No,No
20171094,Yes,No,No
20171221,No,No,No
20172095,No,No,No
20174033,No,No,No
20171101,No,No,No
20173189,No,No,No
20174063,No,No,No
20172197,No,No,No
20173219,No,No,No
20176018,No,No,No
20172118,No,No,No
20171332,No,No,No
20173074,No,No,Yes
20171308,No,No,No
20173156,No,Yes,No
20171129,No,No,No
20172153,No,No,No
20173108,No,No,No
20171220,No,Yes,Yes
20173066,No,Yes,No
20174054,No,No,No
20171267,No,No,No
20172202,No,No,No
20171174,No,No,No
20173077,No,No,No
20172208,No,No,No
20173178,No,Yes,No
20173177,No,No,No
20176033,No,No,No
20172158,No,No,No
20171177,No,No,Yes
20174008,No,No,No
20173210,No,No,No
20171284,No,No,No
20173006,No,No,No
20171140,No,No,No
20171155,No,No,No
20171233,No,No,No
20171268,No,No,No
20173201,No,No,No
20171295,No,No,No
20171201,No,No,No
20171137,No,Yes,No
20178004,No,No,No
20174017,No,No,No
20173208,No,No,No
20173223,No,No,No
20171172,No,No,No
20172129,No,No,No
20175099,No,No,No
20173044,No,No,No
20175096,No,No,No
20172115,No,No,No
20173155,No,No,No
20172091,No,No,No
20172072,No,No,Yes
20172033,No,Yes,No
20172031,No,No,No
20175080,No,No,No
20175005,No,No,No
20172213,No,Yes,No
20172165,No,No,No
20172038,No,No,No
20172135,No,No,No
20175071,No,No,No
20173147,No,No,No
20171002,No,No,No
20174016,No,No,No
20173135,No,No,No
20172105,Yes,No,No
20175049,No,No,No
20175069,No,No,No
20171126,No,No,No
20172130,No,No,No
20177005,No,No,No
20171167,No,No,No
20175116,No,No,No
20171222,No,No,No
20171016,No,No,No
20171059,No,No,No
20172178,No,No,No
20171270,No,No,No
20175025,No,No,No
20171027,No,No,No
20175114,No,No,No
20175092,No,No,No
20175136,Yes,No,No
20173046,No,No,No
20173227,No,No,No
20171095,No,No,No
20175085,No,No,No
20177022,No,No,No
20172192,No,No,No
20171036,No,No,No
20173205,No,No,No
20173034,No,No,No
20171076,No,No,Yes
20172029,No,No,No
20172209,No,No,No
20176025,No,No,No
20172086,No,No,Yes
20172150,No,No,No
20171263,No,No,No
20171285,No,No,No
20175108,No,No,No
20171102,No,No,No
20177026,No,No,No
20171290,No,No,No
20173002,No,No,No
20175135,No,Yes,No
20172085,No,No,No
20172032,No,No,No
20171325,No,No,No
20171045,No,No,Yes
20172075,No,No,No
20171021,No,No,Yes
20175030,No,No,No
20174080,No,No,No
20174029,No,Yes,No
20172227,No,No,No
20172159,No,No,No
20172096,No,No,No
20171260,No,No,No
20171300,No,No,No
20173025,No,No,No
20174077,No,No,No
20174047,No,No,No
20171004,No,No,No
20171265,No,Yes,No
20171075,Yes,No,No
20171258,No,No,No
20171031,No,No,No
20173057,No,No,No
20171255,No,Yes,No
20172058,No,No,No
20174036,No,No,No
20171014,No,Yes,No
20172016,No,No,No
20171304,No,No,No
20172117,No,No,No
20174044,No,No,No
20175103,No,No,No
20172062,No,No,No
20172219,No,No,No
20171098,No,No,Yes
20178001,No,No,No
20172119,No,No,Yes
20171023,Yes,No,No
20172228,No,No,Yes
20171238,No,No,No
20175120,No,No,Yes
20173112,No,Yes,No
20175125,No,No,No
20172152,No,No,No
20173221,No,No,No
20171231,No,No,No
20172164,No,No,No
20172221,No,No,Yes
20174089,No,No,No
20177017,No,No,No
20173136,No,No,No
20171044,No,Yes,No
20173001,No,No,No
20173164,No,No,No
20175105,No,No,No
20171187,No,No,No
20171092,No,No,No
20173192,No,No,Yes
20172240,No,No,No
20173167,No,No,No
20174092,No,No,No
20173187,No,No,No
20172035,No,No,No
20174011,No,No,No
20172177,No,No,No
20173168,No,No,No
20171329,No,No,No
20172205,No,No,No
20171259,No,No,No
20176020,No,No,No
20171104,No,No,No
20171299,No,No,No
20172110,No,No,No
20172210,No,No,No
20173111,No,No,No
20171205,No,No,No
20171241,No,No,No
20175042,No,No,No
20173033,No,No,No
20175112,No,No,No
20172142,No,No,Yes
20171138,No,No,No
20173087,Yes,No,No
20176005,No,No,No
20172108,No,No,No
20171108,No,No,Yes
20174091,No,No,Yes
20175109,No,No,No
20172015,No,Yes,No
20173088,No,No,Yes
20171215,No,No,No
20171293,No,No,No
20175077,No,No,No
20174062,No,No,No
20175106,No,No,No
20177018,No,No,No
20172114,No,No,No
20176034,No,No,No
20171141,No,No,No
20175018,No,No,No
20172162,No,No,No
20172131,No,No,No
20171291,No,No,No
20174081,No,No,No
20172030,No,No,No
20175148,No,No,No
20175137,No,No,No
20174079,No,No,No
20171015,No,No,No
20173071,No,No,No
20175115,No,No,No
20171099,No,No,No
20171217,No,No,No
20171317,No,No,No
20175039,No,No,No
20171301,No,No,Yes
20171033,No,No,No
20174065,No,No,No
20171210,No,No,Yes
20173106,No,No,No
20172055,No,No,No
20171303,No,No,No
20175023,No,No,No
20171114,No,Yes,No
20175003,No,Yes,No
20174056,No,No,Yes
20175032,No,No,No
20172179,No,Yes,No
20171256,No,No,No
20173159,No,No,No
20173067,No,No,No
20172036,No,No,No
20173170,Yes,No,No
20172138,No,No,No
20172097,No,No,No
20172140,No,No,No
20173063,No,No,No
20172214,No,No,No
20178005,No,No,No
20176030,No,Yes,No
20171348,No,No,No
20172239,No,No,No
20174071,No,No,No
20177016,No,No,No
20173206,No,No,No
20171080,No,No,Yes
20173151,No,No,No
20172080,No,No,No
20175134,No,No,No
20175149,No,No,No
20173198,No,No,No
20171003,No,No,No
20177013,No,No,No
20173176,No,No,No
20173094,No,No,No
20171013,No,No,No
20172156,No,No,No
20171312,No,No,No
20173051,No,No,No
20174001,No,No,No
20172060,No,Yes,No
20172161,No,No,No
20171176,No,No,No
20172021,No,No,No
20173036,No,No,No
20171288,No,No,No
20171153,No,Yes,No
20171112,No,No,No
20171349,No,No,No
20172112,No,No,No
20173039,No,No,Yes
20171190,No,Yes,No
20172170,No,No,Yes
20173032,Yes,No,No
20173224,No,No,No
20171225,No,No,No
20174052,No,No,No
20172173,No,No,No
20173101,No,No,No
20173064,No,No,Yes
20171120,No,No,Yes
20172077,No,No,No
20172101,No,No,No
20171251,No,No,Yes
20174039,No,Yes,No
20172190,No,No,No
20171130,No,No,Yes
20171331,No,No,No
20174022,No,No,No
20176012,No,No,No
20172226,No,No,No
20172047,No,No,No
20175150,No,No,No
20171178,No,No,No
20173191,No,No,No
20173060,No,No,No
20176019,No,No,No
20171323,No,No,No
20173080,No,No,No
20173166,No,No,No
20171011,No,No,No
20175128,No,Yes,No
20171287,No,Yes,No
20173007,No,No,No
20172098,No,No,No
20171042,No,No,No
20175146,No,No,No
20171083,No,Yes,No
20171347,No,Yes,No
20171062,No,No,No
20171273,No,No,No
20172160,No,No,No
20173013,No,No,No
20173161,No,No,No
20171074,No,No,No
20175082,No,No,No
20172169,No,No,No
20175139,No,No,No
20173028,No,No,No
20171320,No,Yes,No
20173072,No,No,No
20171058,No,No,No
20173128,No,No,No
20172002,No,No,No
20171049,No,No,No
20173193,No,No,No
20172203,No,No,No
20173061,No,No,No
20175064,No,No,No
20175058,No,No,No
20172092,No,No,No
20172104,No,No,No
20175089,No,No,No
20171026,No,No,No
20171204,No,No,No
20173148,No,No,No
20171107,No,No,Yes
20173134,No,No,No
20172151,No,No,No
20171274,No,No,No
20173020,No,No,No
20174053,No,No,No
20173202,Yes,No,No
20173123,No,No,Yes
20173157,No,Yes,Yes
20175129,No,No,No
20171136,No,Yes,Yes
20171018,No,No,No
20175062,No,No,No
20172008,No,No,Yes
20173018,No,No,No
20172011,No,No,No
20171340,No,No,No
20171271,No,No,No
20175097,No,No,No
20173022,No,No,No
20177024,No,No,No
20172041,No,No,No
20175024,No,No,No
20171330,Yes,No,Yes
20171121,No,No,No
20177004,No,No,No
20175044,No,No,No
20172183,No,No,No
20173218,No,No,No
20174045,No,No,No
20171032,No,No,No
20161191,No,No,No
20165025,No,No,No
20167007,No,No,No
20164048,No,No,No
20161231,No,No,No
20165110,No,No,No
20165162,No,No,No
20161340,No,Yes,No
20165062,No,No,Yes
20165027,No,No,No
20161087,No,No,No
20161054,No,No,No
20165081,No,No,Yes
20164021,No,No,No
20165039,No,No,No
20161144,No,No,No
20164011,No,No,No
20161221,No,No,No
20161004,No,No,No
20165105,No,No,No
20166004,No,No,No
20167014,No,No,No
20161135,No,No,Yes
20161129,No,No,No
20165113,No,Yes,Yes
20166005,No,No,No
20161211,No,No,No
20161244,No,No,No
20161010,No,No,No
20161115,No,No,No
20161079,No,No,No
20161066,No,No,No
20167005,No,No,Yes
20161262,No,No,Yes
20164004,No,No,No
20161303,No,No,No
20165012,No,No,No
20161320,No,No,No
20161124,No,No,No
20164045,No,No,Yes
20161271,No,No,No
20161151,No,No,No
20164037,No,No,No
20165131,No,No,No
20161082,No,No,No
20167009,No,No,No
20161161,No,No,No
20165088,No,No,No
20165158,No,No,No
20161194,No,No,No
20165151,No,No,No
20161168,No,No,No
20161167,No,No,No
20165036,No,No,No
20166006,No,No,No
20165043,No,No,No
20165117,No,Yes,No
20165126,No,No,No
20167031,No,No,No
20161251,No,No,Yes
20167023,No,No,No
20161261,No,Yes,No
20161288,No,No,No
20161015,No,No,No
20161235,No,No,No
20164006,No,No,No
20161322,No,No,No
20161226,No,No,No
20165066,No,No,No
20161253,No,No,No
20164020,No,No,No
20161250,No,No,No
20161142,No,No,No
20167038,No,No,No
20167035,No,No,No
20165089,No,No,No
20165041,No,No,No
20165011,No,No,No
20165136,No,No,No
20166029,No,No,No
20161042,No,No,No
20164052,No,No,Yes
20164008,No,No,No
20161214,No,No,No
20168008,No,No,No
20165156,No,No,No
20161086,No,No,No
20165077,No,No,No
20161076,No,No,No
20161232,No,No,No
20165168,No,No,No
20165078,No,No,No
20165119,No,No,No
20165003,No,No,No
20164062,No,No,No
20161055,No,No,No
20161099,No,No,No
20161179,No,No,No
20165160,No,No,No
20161053,No,Yes,No
20161354,No,No,No
20161145,No,No,No
20161272,No,No,Yes
20161223,No,Yes,No
20161035,No,No,No
20164071,Yes,No,No
20161195,No,No,No
20164057,No,No,No
20164016,No,Yes,No
20165087,No,No,No
20166002,No,No,No
20161047,No,No,Yes
20161017,No,No,No
20167018,No,No,No
20167013,No,No,Yes
20167040,No,No,No
20166021,No,No,No
20161089,No,No,No
20161202,No,No,No
20161071,No,No,No
20164017,No,No,No
20164059,Yes,No,No
20165023,No,No,No
20161273,No,No,No
20165121,No,No,No
20165138,No,No,No
20166030,No,No,No
20161330,No,No,No
20164075,No,No,No
20167037,No,No,No
20164013,No,No,No
20167016,No,No,Yes
20161336,No,No,No
20165122,No,No,No
20165018,No,No,No
20165069,No,No,No
20161090,Yes,No,No
20161227,No,No,No
20161296,No,No,No
20164053,No,No,No
20165167,No,No,No
20168001,No,No,No
20161178,No,No,No
20161188,No,No,No
20165170,No,No,No
20161116,No,Yes,Yes
20165101,No,No,No
20161352,No,No,No
20161242,No,No,No
20161356,No,No,No
20168003,No,No,No
20165022,No,No,No
20161143,No,No,No
20167012,No,No,No
20164049,No,No,No
20161238,No,No,No
20164022,No,No,Yes
20161277,No,No,No
20161110,No,No,No
20161209,No,Yes,No
20165071,No,No,No
20161329,No,No,No
20165038,No,No,No
20161081,No,No,No
20164065,No,No,No
20165128,No,No,No
20165086,No,No,No
20166008,No,No,No
20161346,No,No,No
20161051,No,No,No
20165097,No,No,No
20161153,No,No,No
20164023,No,No,No
20161308,No,No,No
20161020,No,No,No
20161092,No,No,No
20168009,No,No,No
20164031,No,No,No
20161323,No,No,No
20161171,No,No,No
20164034,No,No,No
20161100,No,No,No
20161138,No,No,Yes
20165109,No,Yes,No
20161247,No,No,No
20161207,No,No,No
20165149,No,No,No
20168011,No,No,Yes
20161279,No,No,No
20161181,No,Yes,No
20161003,No,Yes,No
20161014,No,No,No
20161170,Yes,No,No
20161173,No,No,No
20165053,No,No,No
20166016,No,No,No
20161292,No,No,No
20161230,No,No,Yes
20161026,No,No,No
20161278,No,No,Yes
20165085,No,No,No
20161215,No,Yes,No
20161343,No,No,No
20165007,No,No,No
20161245,No,No,No
20164035,No,No,No
20161335,No,No,No
20166012,No,No,No
20161198,No,No,No
20166019,No,No,No
20164056,No,No,No
20164060,No,No,No
20161169,No,No,Yes
20165146,No,No,No
20166025,No,No,No
20164063,No,No,No
20161218,No,No,No
20161339,Yes,No,No
20165165,No,No,No
20165102,No,No,No
20161203,No,No,No
