crash_id,year,month,day_of_week,time_of_day,christmas,easter
20157015,2015,6,Weekend,Day,No,No
20156031,2015,6,Weekend,Day,No,No
20158011,2015,6,Weekday,Night,No,No
20152128,2015,6,Weekday,Day,No,No
20152021,2015,6,Weekday,Day,No,No
20151288,2015,6,Weekday,Day,No,No
20152037,2015,6,Weekday,Day,No,No
20152199,2015,6,Weekday,Day,No,No
20154022,2015,6,Weekday,Night,No,No
20154055,2015,6,Weekday,Night,No,No
20151095,2015,6,Weekday,Night,No,No
20154057,2015,6,Weekday,Night,No,No
20152126,2015,6,Weekday,Night,No,No
20157029,2015,6,Weekday,Day,No,No
20151035,2015,6,Weekday,Day,No,No
201550059,2015,6,Weekday,Day,No,No
20152162,2015,6,Weekday,Day,No,No
20154003,2015,6,Weekday,Night,No,No
20155067,2015,6,Weekday,Night,No,No
20152092,2015,6,Weekday,Day,No,No
20154033,2015,6,Weekday,Day,No,No
20151310,2015,6,Weekday,Day,No,No
20155002,2015,6,Weekday,Day,No,No
20152001,2015,6,Weekday,Day,No,No
20158003,2015,6,Weekday,Day,No,No
20151163,2015,6,Weekday,Day,No,No
20155090,2015,6,Weekday,Day,No,No
20155133,2015,6,Weekday,Day,No,No
20151045,2015,6,Weekday,Day,No,No
20151130,2015,6,Weekday,Night,No,No
20152224,2015,6,Weekday,Night,No,No
20152154,2015,5,Weekday,Night,No,No
20156028,2015,5,Weekday,Night,No,No
20155078,2015,5,Weekday,Night,No,No
20151040,2015,5,Weekday,Night,No,No
20155033,2015,5,Weekday,Day,No,No
20154029,2015,5,Weekday,Day,No,No
20155131,2015,5,Weekday,Day,No,No
20151278,2015,5,Weekday,Day,No,No
20155132,2015,5,Weekday,Day,No,No
20152048,2015,5,Weekday,Day,No,No
20154001,2015,5,Weekend,Night,No,No
20151060,2015,5,Weekend,Night,No,No
20151132,2015,5,Weekend,Night,No,No
20151073,2015,5,Weekday,Day,No,No
20152065,2015,5,Weekday,Day,No,No
20151129,2015,5,Weekday,Day,No,No
20157041,2015,5,Weekday,Night,No,No
20152110,2015,5,Weekend,Night,No,No
20152004,2015,5,Weekend,Night,No,No
20151111,2015,5,Weekend,Night,No,No
20152197,2015,5,Weekend,Night,No,No
20154044,2015,5,Weekend,Day,No,No
20155052,2015,5,Weekend,Day,No,No
20151326,2015,5,Weekend,Day,No,No
20151285,2015,5,Weekend,Day,No,No
20155016,2015,5,Weekend,Day,No,No
20154037,2015,5,Weekend,Day,No,No
20155091,2015,5,Weekend,Day,No,No
20151240,2015,5,Weekend,Day,No,No
20152062,2015,5,Weekend,Day,No,No
20152054,2015,5,Weekend,Day,No,No
20151309,2015,5,Weekend,Day,No,No
20152056,2015,5,Weekend,Night,No,No
20152213,2015,5,Weekend,Night,No,No
20151018,2015,5,Weekend,Night,No,No
20156029,2015,5,Weekend,Night,No,No
20151031,2015,5,Weekend,Night,No,No
20152155,2015,5,Weekend,Day,No,No
20157030,2015,5,Weekend,Day,No,No
20151188,2015,5,Weekend,Day,No,No
20152078,2015,5,Weekend,Day,No,No
20152089,2015,5,Weekend,Day,No,No
20151091,2015,5,Weekend,Day,No,No
20151032,2015,5,Weekend,Day,No,No
20158006,2015,5,Weekend,Day,No,No
20154028,2015,5,Weekend,Night,No,No
20152034,2015,5,Weekday,Night,No,No
20151253,2015,5,Weekday,Day,No,No
20151169,2015,5,Weekday,Day,No,No
20152125,2015,5,Weekday,Day,No,No
20151174,2015,5,Weekday,Day,No,No
20151113,2015,5,Weekday,Day,No,No
20155107,2015,5,Weekday,Night,No,No
20152180,2015,5,Weekday,Night,No,No
20151259,2015,5,Weekday,Night,No,No
20151170,2015,5,Weekday,Night,No,No
20154050,2015,5,Weekday,Night,No,No
20152005,2015,5,Weekday,Day,No,No
20151198,2015,5,Weekday,Day,No,No
20151065,2015,5,Weekday,Day,No,No
20154067,2015,5,Weekday,Day,No,No
20158001,2015,5,Weekday,Night,No,No
20151059,2015,5,Weekday,Night,No,No
20151312,2015,5,Weekday,Night,No,No
20152173,2015,5,Weekday,Night,No,No
20151279,2015,5,Weekday,Day,No,No
20151301,2015,5,Weekday,Day,No,No
20151049,2015,5,Weekday,Day,No,No
20152169,2015,5,Weekday,Day,No,No
20157006,2015,5,Weekday,Day,No,No
20157035,2015,5,Weekday,Day,No,No
20151019,2015,5,Weekday,Day,No,No
20151214,2015,5,Weekday,Day,No,No
20154016,2015,5,Weekday,Night,No,No
20157010,2015,5,Weekday,Night,No,No
20152041,2015,5,Weekday,Night,No,No
20151150,2015,4,Weekday,Night,No,No
20152059,2015,4,Weekday,Night,No,No
20155013,2015,4,Weekday,Day,No,No
20155070,2015,4,Weekday,Day,No,Yes
20154011,2015,4,Weekday,Day,No,Yes
20151131,2015,4,Weekday,Day,No,Yes
20151096,2015,4,Weekend,Night,No,No
20152144,2015,4,Weekend,Night,No,No
20152217,2015,4,Weekend,Night,No,Yes
20152097,2015,4,Weekday,Day,No,Yes
20152051,2015,4,Weekday,Day,No,No
20154036,2015,4,Weekday,Day,No,No
20154063,2015,4,Weekday,Day,No,No
20152231,2015,4,Weekday,Day,No,Yes
20152018,2015,4,Weekday,Day,No,No
20155050,2015,4,Weekday,Night,No,No
20155065,2015,4,Weekday,Night,No,Yes
20152085,2015,4,Weekend,Night,No,No
20155069,2015,4,Weekend,Day,No,No
20151296,2015,4,Weekend,Day,No,No
20151020,2015,4,Weekend,Day,No,Yes
20151093,2015,4,Weekend,Day,No,No
20151026,2015,4,Weekend,Day,No,No
20151043,2015,4,Weekend,Day,No,No
20152158,2015,4,Weekend,Night,No,No
20152133,2015,4,Weekend,Night,No,Yes
20155136,2015,4,Weekend,Night,No,No
20152016,2015,4,Weekend,Day,No,No
20152216,2015,4,Weekend,Day,No,No
20152060,2015,4,Weekend,Day,No,No
20155010,2015,4,Weekend,Day,No,No
20155110,2015,4,Weekend,Day,No,No
20154077,2015,4,Weekend,Day,No,No
20151281,2015,4,Weekend,Day,No,Yes
20151280,2015,4,Weekend,Day,No,No
20154025,2015,4,Weekend,Day,No,No
20151235,2015,4,Weekend,Day,No,No
20155085,2015,4,Weekend,Day,No,No
20157022,2015,4,Weekend,Night,No,Yes
20151264,2015,4,Weekend,Night,No,No
20152031,2015,4,Weekday,Day,No,No
20155128,2015,4,Weekday,Day,No,No
20151271,2015,4,Weekday,Day,No,No
20154058,2015,4,Weekday,Night,No,No
20151207,2015,4,Weekday,Night,No,No
20154023,2015,4,Weekday,Day,No,No
20151009,2015,4,Weekday,Day,No,No
20152030,2015,4,Weekday,Day,No,No
20151177,2015,4,Weekday,Day,No,No
20154002,2015,4,Weekday,Day,No,No
20152121,2015,4,Weekday,Night,No,No
20151160,2015,4,Weekday,Night,No,No
20151076,2015,4,Weekday,Day,No,No
20151098,2015,4,Weekday,Day,No,No
20152009,2015,4,Weekday,Day,No,No
20152131,2015,4,Weekday,Day,No,No
20151153,2015,4,Weekday,Day,No,No
20151052,2015,4,Weekday,Day,No,No
20151287,2015,4,Weekday,Day,No,No
20158002,2015,4,Weekday,Night,No,No
20157013,2015,4,Weekday,Night,No,No
20154017,2015,4,Weekday,Night,No,No
20151036,2015,3,Weekday,Night,No,No
20151181,2015,3,Weekday,Day,No,No
20152003,2015,3,Weekday,Day,No,No
20155125,2015,3,Weekday,Day,No,No
20151078,2015,3,Weekday,Day,No,No
20152150,2015,3,Weekday,Day,No,No
20155134,2015,3,Weekday,Day,No,No
20151007,2015,3,Weekend,Night,No,No
20152108,2015,3,Weekend,Night,No,No
20156012,2015,3,Weekend,Night,No,No
20157037,2015,3,Weekend,Night,No,No
20155073,2015,3,Weekend,Night,No,No
20155025,2015,3,Weekend,Night,No,No
20152017,2015,3,Weekday,Day,No,No
20152032,2015,3,Weekday,Day,No,No
20152127,2015,3,Weekday,Day,No,No
20151266,2015,3,Weekday,Day,No,No
20156009,2015,3,Weekday,Day,No,No
20151265,2015,3,Weekday,Day,No,No
20155054,2015,3,Weekend,Night,No,No
20152084,2015,3,Weekend,Night,No,No
20152057,2015,3,Weekend,Night,No,No
20155036,2015,3,Weekend,Night,No,No
20155007,2015,3,Weekend,Day,No,No
20155039,2015,3,Weekend,Day,No,No
20154062,2015,3,Weekend,Day,No,No
20152042,2015,3,Weekend,Day,No,No
20155017,2015,3,Weekend,Day,No,No
20151249,2015,3,Weekend,Night,No,No
20155057,2015,3,Weekend,Night,No,No
20151180,2015,3,Weekend,Night,No,No
20151056,2015,3,Weekend,Night,No,No
20151100,2015,3,Weekend,Night,No,No
20152025,2015,3,Weekend,Night,No,No
20157008,2015,3,Weekend,Night,No,No
20155109,2015,3,Weekend,Day,No,No
20151173,2015,3,Weekend,Day,No,No
20151201,2015,3,Weekend,Day,No,No
20151101,2015,3,Weekend,Day,No,No
20151260,2015,3,Weekend,Day,No,No
20152070,2015,3,Weekend,Night,No,No
20152193,2015,3,Weekend,Night,No,No
20152106,2015,3,Weekend,Night,No,No
20152081,2015,3,Weekday,Day,No,No
20155118,2015,3,Weekday,Day,No,No
20151314,2015,3,Weekday,Day,No,No
20152132,2015,3,Weekday,Day,No,No
20154086,2015,3,Weekday,Day,No,No
20154068,2015,3,Weekday,Day,No,No
20151218,2015,3,Weekday,Night,No,No
20151219,2015,3,Weekday,Day,No,No
20151322,2015,3,Weekday,Day,No,No
20151210,2015,3,Weekday,Night,No,No
20157007,2015,3,Weekday,Night,No,No
20152157,2015,3,Weekday,Night,No,No
20151139,2015,3,Weekday,Night,No,No
20157004,2015,3,Weekday,Night,No,No
20152015,2015,3,Weekday,Day,No,No
20151225,2015,3,Weekday,Day,No,No
20151005,2015,3,Weekday,Day,No,No
20151251,2015,3,Weekday,Day,No,No
20152212,2015,3,Weekday,Day,No,No
20152058,2015,3,Weekday,Day,No,No
20151081,2015,3,Weekday,Day,No,No
20155088,2015,3,Weekday,Night,No,No
20155060,2015,2,Weekday,Night,No,No
20152073,2015,2,Weekday,Day,No,No
20152183,2015,2,Weekday,Day,No,No
20152109,2015,2,Weekday,Day,No,No
20156007,2015,2,Weekday,Day,No,No
20151012,2015,2,Weekday,Day,No,No
20155087,2015,2,Weekday,Day,No,No
20152195,2015,2,Weekday,Day,No,No
20155048,2015,2,Weekend,Night,No,No
20152151,2015,2,Weekend,Night,No,No
20152129,2015,2,Weekend,Night,No,No
20155104,2015,2,Weekend,Night,No,No
20155075,2015,2,Weekday,Day,No,No
20151231,2015,2,Weekday,Day,No,No
20151157,2015,2,Weekday,Day,No,No
20151034,2015,2,Weekday,Day,No,No
20152153,2015,2,Weekday,Day,No,No
20152211,2015,2,Weekday,Night,No,No
20151320,2015,2,Weekday,Night,No,No
20151248,2015,2,Weekday,Night,No,No
20155014,2015,2,Weekend,Day,No,No
20151137,2015,2,Weekend,Day,No,No
20152192,2015,2,Weekend,Night,No,No
20152072,2015,2,Weekend,Night,No,No
20156006,2015,2,Weekend,Night,No,No
20152171,2015,2,Weekend,Night,No,No
20152174,2015,2,Weekend,Day,No,No
20151324,2015,2,Weekend,Day,No,No
20155105,2015,2,Weekend,Day,No,No
20156015,2015,2,Weekend,Day,No,No
20154015,2015,2,Weekend,Day,No,No
20152182,2015,2,Weekend,Day,No,No
20157039,2015,2,Weekend,Day,No,No
20156019,2015,2,Weekend,Day,No,No
20151109,2015,2,Weekend,Night,No,No
20151237,2015,2,Weekday,Night,No,No
20157012,2015,2,Weekday,Night,No,No
20152134,2015,2,Weekday,Day,No,No
20154087,2015,2,Weekday,Day,No,No
20151062,2015,2,Weekday,Day,No,No
20154051,2015,2,Weekday,Day,No,No
20152207,2015,2,Weekday,Night,No,No
20151273,2015,2,Weekday,Day,No,No
20151246,2015,2,Weekday,Day,No,No
20152047,2015,2,Weekday,Day,No,No
20154070,2015,2,Weekday,Day,No,No
20151057,2015,2,Weekday,Day,No,No
20155123,2015,2,Weekday,Night,No,No
20152196,2015,2,Weekday,Night,No,No
20152188,2015,2,Weekday,Night,No,No
20151121,2015,2,Weekday,Day,No,No
20151242,2015,2,Weekday,Day,No,No
20152219,2015,1,Weekday,Night,No,No
20152039,2015,1,Weekday,Night,No,No
20154045,2015,1,Weekday,Day,No,No
20151058,2015,1,Weekday,Day,No,No
20156027,2015,1,Weekday,Day,No,No
20154052,2015,1,Weekend,Night,Yes,No
20151072,2015,1,Weekend,Night,No,No
20151194,2015,1,Weekend,Night,No,No
20151114,2015,1,Weekend,Night,No,No
20151099,2015,1,Weekend,Night,No,No
20152208,2015,1,Weekend,Night,No,No
20157042,2015,1,Weekday,Day,No,No
20151014,2015,1,Weekday,Day,No,No
20152186,2015,1,Weekday,Day,No,No
20154008,2015,1,Weekday,Day,No,No
20151232,2015,1,Weekday,Day,No,No
20152221,2015,1,Weekday,Day,No,No
20152205,2015,1,Weekday,Day,No,No
20155049,2015,1,Weekday,Day,No,No
20155079,2015,1,Weekday,Day,No,No
20152141,2015,1,Weekday,Night,No,No
20154078,2015,1,Weekday,Night,No,No
20154039,2015,1,Weekend,Night,No,No
20151193,2015,1,Weekend,Day,No,No
20151067,2015,1,Weekend,Day,No,No
20154004,2015,1,Weekend,Day,No,No
20151209,2015,1,Weekend,Day,No,No
20151276,2015,1,Weekend,Day,No,No
20152135,2015,1,Weekend,Day,No,No
20151092,2015,1,Weekend,Day,No,No
20151319,2015,1,Weekend,Day,No,No
20151085,2015,1,Weekend,Night,No,No
20152200,2015,1,Weekend,Night,No,No
20152118,2015,1,Weekend,Night,No,No
20152177,2015,1,Weekend,Night,No,No
20151134,2015,1,Weekend,Day,No,No
20151149,2015,1,Weekend,Day,No,No
20151029,2015,1,Weekend,Day,No,No
20151084,2015,1,Weekend,Day,No,No
20155100,2015,1,Weekend,Day,No,No
20151247,2015,1,Weekend,Day,No,No
20151289,2015,1,Weekend,Day,No,No
20155089,2015,1,Weekend,Day,No,No
20154064,2015,1,Weekend,Night,No,No
20151256,2015,1,Weekend,Night,No,No
20155115,2015,1,Weekend,Night,No,No
20152228,2015,1,Weekday,Night,Yes,No
20156018,2015,1,Weekday,Night,Yes,No
20152094,2015,1,Weekday,Day,Yes,No
20152189,2015,1,Weekday,Day,No,No
20151070,2015,1,Weekday,Day,No,No
20158012,2015,1,Weekday,Day,No,No
20151088,2015,1,Weekday,Day,No,No
20151239,2015,1,Weekday,Day,No,No
20154048,2015,1,Weekday,Day,No,No
20155066,2015,1,Weekday,Day,No,No
20152024,2015,1,Weekday,Night,No,No
20155082,2015,1,Weekday,Night,Yes,No
20151167,2015,1,Weekday,Night,No,No
20151306,2015,1,Weekday,Night,No,No
20151300,2015,1,Weekday,Night,No,No
20152143,2015,1,Weekday,Day,No,No
20151303,2015,1,Weekday,Day,No,No
20151184,2015,1,Weekday,Day,No,No
20155055,2015,1,Weekday,Day,No,No
20155098,2015,1,Weekday,Night,No,No
20154038,2015,1,Weekday,Night,No,No
20152035,2015,1,Weekday,Night,No,No
20152178,2015,1,Weekday,Night,No,No
20151110,2015,1,Weekday,Night,No,No
20156004,2015,1,Weekday,Day,No,No
20152077,2015,1,Weekday,Day,No,No
20152166,2015,1,Weekday,Day,No,No
20151168,2015,1,Weekday,Day,No,No
20152140,2015,1,Weekday,Day,No,No
20151267,2015,1,Weekday,Day,No,No
20151015,2015,1,Weekday,Day,No,No
20155023,2015,1,Weekday,Day,No,No
20154072,2015,1,Weekday,Night,No,No
20145101,2014,12,Weekday,Day,No,No
20145066,2014,12,Weekday,Day,Yes,No
20145010,2014,12,Weekday,Day,No,No
20144066,2014,12,Weekend,Night,No,No
20144092,2014,12,Weekend,Night,Yes,No
20144052,2014,12,Weekday,Day,No,No
20144084,2014,12,Weekday,Day,Yes,No
20144078,2014,12,Weekday,Day,No,No
20144039,2014,12,Weekday,Night,Yes,No
20144009,2014,12,Weekend,Night,No,No
20145117,2014,12,Weekend,Night,Yes,No
20145024,2014,12,Weekend,Night,No,No
20145041,2014,12,Weekend,Night,No,No
20145099,2014,12,Weekend,Night,No,No
20144071,2014,12,Weekend,Day,Yes,No
20144043,2014,12,Weekend,Day,No,No
20146014,2014,12,Weekend,Day,No,No
20145048,2014,12,Weekend,Night,No,No
20145141,2014,12,Weekday,Night,No,No
20146013,2014,12,Weekday,Night,Yes,No
20145131,2014,12,Weekday,Day,No,No
20144057,2014,12,Weekday,Night,No,No
20145158,2014,12,Weekday,Night,No,No
20144075,2014,12,Weekday,Night,No,No
20144033,2014,12,Weekday,Night,Yes,No
20144093,2014,12,Weekday,Day,Yes,No
20144030,2014,12,Weekday,Day,Yes,No
20144003,2014,12,Weekday,Day,No,No
20145002,2014,12,Weekday,Night,No,No
20145138,2014,12,Weekday,Night,No,No
20145088,2014,12,Weekday,Day,No,No
20144010,2014,12,Weekday,Night,No,No
20145089,2014,11,Weekday,Day,No,No
20145111,2014,11,Weekday,Day,No,No
20144095,2014,11,Weekday,Day,No,No
20146006,2014,11,Weekend,Night,No,No
20144082,2014,11,Weekend,Night,No,No
20144086,2014,11,Weekday,Day,No,No
20145068,2014,11,Weekday,Day,No,No
20145016,2014,11,Weekend,Day,No,No
20146012,2014,11,Weekend,Day,No,No
20145029,2014,11,Weekend,Day,No,No
20145049,2014,11,Weekend,Day,No,No
20145023,2014,11,Weekend,Day,No,No
20146005,2014,11,Weekend,Night,No,No
20145100,2014,11,Weekend,Day,No,No
20145096,2014,11,Weekend,Day,No,No
20145017,2014,11,Weekend,Day,No,No
20145057,2014,11,Weekend,Day,No,No
20146002,2014,11,Weekday,Day,No,No
20145027,2014,11,Weekday,Day,No,No
20144087,2014,11,Weekday,Night,No,No
20144035,2014,11,Weekday,Night,No,No
20145001,2014,11,Weekday,Night,No,No
20144094,2014,11,Weekday,Day,No,No
20144002,2014,11,Weekday,Day,No,No
20145026,2014,11,Weekday,Day,No,No
20145166,2014,11,Weekday,Day,No,No
20145037,2014,11,Weekday,Day,No,No
20145063,2014,10,Weekday,Night,No,No
20145167,2014,10,Weekday,Day,No,No
20145129,2014,10,Weekday,Day,No,No
20145094,2014,10,Weekday,Day,No,No
20145123,2014,10,Weekday,Day,No,No
20144073,2014,10,Weekday,Day,No,No
20145124,2014,10,Weekday,Day,No,No
20146021,2014,10,Weekday,Day,No,No
20145054,2014,10,Weekend,Night,No,No
20146018,2014,10,Weekend,Night,No,No
20144056,2014,10,Weekday,Day,No,No
20144036,2014,10,Weekday,Day,No,No
20145040,2014,10,Weekday,Day,No,No
20145157,2014,10,Weekend,Night,No,No
20145060,2014,10,Weekend,Day,No,No
20145151,2014,10,Weekend,Day,No,No
20145036,2014,10,Weekend,Day,No,No
20144005,2014,10,Weekend,Night,No,No
20144074,2014,10,Weekend,Night,No,No
20145042,2014,10,Weekend,Day,No,No
20145139,2014,10,Weekend,Night,No,No
20144096,2014,10,Weekend,Night,No,No
20144048,2014,10,Weekday,Day,No,No
20145032,2014,10,Weekday,Day,No,No
20146026,2014,10,Weekday,Day,No,No
20145126,2014,10,Weekday,Night,No,No
20145019,2014,10,Weekday,Day,No,No
20144006,2014,10,Weekday,Day,No,No
20144070,2014,10,Weekday,Day,No,No
20145116,2014,10,Weekday,Night,No,No
20144017,2014,9,Weekday,Day,No,No
20144090,2014,9,Weekday,Day,No,No
20145137,2014,9,Weekday,Day,No,No
20145047,2014,9,Weekday,Day,No,No
20146010,2014,9,Weekend,Night,No,No
20145015,2014,9,Weekend,Night,No,No
20144061,2014,9,Weekday,Day,No,No
20144076,2014,9,Weekday,Night,No,No
20145109,2014,9,Weekend,Day,No,No
20145059,2014,9,Weekend,Day,No,No
20145154,2014,9,Weekend,Night,No,No
20145130,2014,9,Weekend,Night,No,No
20145065,2014,9,Weekend,Night,No,No
20145006,2014,9,Weekend,Day,No,No
20144050,2014,9,Weekend,Day,No,No
20144085,2014,9,Weekend,Night,No,No
20145039,2014,9,Weekday,Day,No,No
20144027,2014,9,Weekday,Day,No,No
20144063,2014,9,Weekday,Day,No,No
20145097,2014,9,Weekday,Day,No,No
20144080,2014,9,Weekday,Day,No,No
20144021,2014,9,Weekday,Day,No,No
20144001,2014,9,Weekday,Day,No,No
20145171,2014,9,Weekday,Day,No,No
20145172,2014,9,Weekday,Night,No,No
20145120,2014,9,Weekday,Night,No,No
20144012,2014,8,Weekday,Day,No,No
20145022,2014,8,Weekend,Night,No,No
20145102,2014,8,Weekday,Day,No,No
20144049,2014,8,Weekday,Day,No,No
20145067,2014,8,Weekday,Day,No,No
20144091,2014,8,Weekday,Day,No,No
20145045,2014,8,Weekday,Day,No,No
20146017,2014,8,Weekend,Day,No,No
20145140,2014,8,Weekend,Night,No,No
20145098,2014,8,Weekend,Night,No,No
20144072,2014,8,Weekday,Day,No,No
20145095,2014,8,Weekday,Night,No,No
20145112,2014,8,Weekday,Day,No,No
20145077,2014,8,Weekday,Day,No,No
20144069,2014,8,Weekday,Day,No,No
20145074,2014,8,Weekday,Day,No,No
20144014,2014,8,Weekday,Day,No,No
20146027,2014,8,Weekday,Day,No,No
20145128,2014,7,Weekday,Night,No,No
20144051,2014,7,Weekday,Day,No,No
20144031,2014,7,Weekday,Day,No,No
20145119,2014,7,Weekday,Day,No,No
20146023,2014,7,Weekend,Night,No,No
20144068,2014,7,Weekend,Night,No,No
20145018,2014,7,Weekend,Night,No,No
20145132,2014,7,Weekend,Day,No,No
20145147,2014,7,Weekend,Day,No,No
20145106,2014,7,Weekend,Night,No,No
20145011,2014,7,Weekend,Night,No,No
20145163,2014,7,Weekend,Day,No,No
20145078,2014,7,Weekend,Day,No,No
20145103,2014,7,Weekend,Day,No,No
20144025,2014,7,Weekend,Day,No,No
20144004,2014,7,Weekend,Night,No,No
20144067,2014,7,Weekday,Day,No,No
20146025,2014,7,Weekday,Day,No,No
20144044,2014,7,Weekday,Day,No,No
20145081,2014,7,Weekday,Day,No,No
20145087,2014,7,Weekday,Day,No,No
20144059,2014,7,Weekday,Night,No,No
20145090,2014,6,Weekend,Night,No,No
20145028,2014,6,Weekday,Day,No,No
20144046,2014,6,Weekend,Day,No,No
20145061,2014,6,Weekend,Night,No,No
20145080,2014,6,Weekend,Night,No,No
20145056,2014,6,Weekend,Day,No,No
20146030,2014,6,Weekend,Day,No,No
20144028,2014,6,Weekend,Night,No,No
20145159,2014,6,Weekday,Day,No,No
20145014,2014,6,Weekday,Day,No,No
20145038,2014,6,Weekday,Day,No,No
20144018,2014,6,Weekday,Night,No,No
20145127,2014,6,Weekday,Night,No,No
20145156,2014,6,Weekday,Day,No,No
20144060,2014,6,Weekday,Day,No,No
20145031,2014,6,Weekday,Night,No,No
20144058,2014,6,Weekday,Day,No,No
20145076,2014,6,Weekday,Day,No,No
20145033,2014,6,Weekday,Day,No,No
20145003,2014,6,Weekday,Night,No,No
20144023,2014,5,Weekend,Night,No,No
20145044,2014,5,Weekend,Night,No,No
20145062,2014,5,Weekday,Day,No,No
20144029,2014,5,Weekday,Day,No,No
20144053,2014,5,Weekday,Day,No,No
20144041,2014,5,Weekday,Day,No,No
20144026,2014,5,Weekday,Night,No,No
20145051,2014,5,Weekend,Day,No,No
20144011,2014,5,Weekend,Day,No,No
20145071,2014,5,Weekend,Night,No,No
20145165,2014,5,Weekend,Day,No,No
20146008,2014,5,Weekend,Day,No,No
20145007,2014,5,Weekday,Day,No,No
20146001,2014,5,Weekday,Day,No,No
20146029,2014,5,Weekday,Day,No,No
20145121,2014,5,Weekday,Day,No,No
20145136,2014,5,Weekday,Night,No,No
20144020,2014,5,Weekday,Day,No,No
20146020,2014,4,Weekday,Day,No,No
20146019,2014,4,Weekend,Night,No,No
20146031,2014,4,Weekday,Day,No,No
20145135,2014,4,Weekday,Night,No,Yes
20145008,2014,4,Weekday,Night,No,No
20144042,2014,4,Weekend,Day,No,No
20144038,2014,4,Weekend,Day,No,No
20145133,2014,4,Weekend,Night,No,Yes
20145004,2014,4,Weekday,Night,No,No
20145084,2014,4,Weekday,Day,No,No
20145050,2014,4,Weekday,Day,No,No
20146007,2014,4,Weekday,Day,No,Yes
20145034,2014,4,Weekday,Day,No,No
20144034,2014,4,Weekday,Day,No,No
20145160,2014,4,Weekday,Day,No,Yes
20145115,2014,4,Weekday,Night,No,Yes
20144040,2014,4,Weekday,Night,No,No
20145043,2014,4,Weekday,Night,No,No
20144055,2014,3,Weekday,Day,No,No
20145073,2014,3,Weekday,Day,No,No
20144008,2014,3,Weekday,Day,No,No
20145152,2014,3,Weekday,Night,No,No
20145145,2014,3,Weekday,Night,No,No
20145114,2014,3,Weekend,Night,No,No
20144015,2014,3,Weekend,Night,No,No
20144037,2014,3,Weekend,Day,No,No
20144065,2014,3,Weekend,Day,No,No
20145030,2014,3,Weekend,Day,No,No
20145110,2014,3,Weekend,Day,No,No
20145162,2014,3,Weekend,Day,No,No
20145146,2014,3,Weekend,Night,No,No
20144047,2014,3,Weekend,Night,No,No
20145125,2014,3,Weekend,Day,No,No
20146009,2014,3,Weekend,Day,No,No
20144077,2014,3,Weekend,Night,No,No
20144062,2014,3,Weekend,Night,No,No
20145142,2014,3,Weekday,Day,No,No
20146022,2014,3,Weekday,Day,No,No
20145046,2014,3,Weekday,Day,No,No
20145153,2014,3,Weekday,Day,No,No
20144016,2014,3,Weekday,Night,No,No
20145012,2014,3,Weekday,Night,No,No
20145079,2014,3,Weekday,Night,No,No
20144081,2014,3,Weekday,Day,No,No
20145005,2014,3,Weekday,Day,No,No
20145149,2014,3,Weekday,Night,No,No
20145013,2014,3,Weekday,Night,No,No
20144054,2014,3,Weekday,Day,No,No
20146011,2014,2,Weekday,Day,No,No
20144045,2014,2,Weekend,Night,No,No
20145070,2014,2,Weekday,Day,No,No
20145083,2014,2,Weekday,Day,No,No
20144064,2014,2,Weekend,Night,No,No
20144024,2014,2,Weekend,Day,No,No
20145035,2014,2,Weekend,Day,No,No
20144088,2014,2,Weekend,Night,No,No
20145075,2014,2,Weekday,Day,No,No
20145168,2014,2,Weekday,Night,No,No
20145058,2014,2,Weekday,Day,No,No
20145144,2014,2,Weekday,Day,No,No
20145173,2014,2,Weekday,Day,No,No
